GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Car, truck, or van:","Margin of Error; Car, truck, or van:","Estimate; Car, truck, or van: - Drove alone","Margin of Error; Car, truck, or van: - Drove alone","Estimate; Car, truck, or van: - Carpooled:","Margin of Error; Car, truck, or van: - Carpooled:","Estimate; Car, truck, or van: - Carpooled: - In 2-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 2-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 3-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 3-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 4-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 4-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 5- or 6-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 5- or 6-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 7-or-more-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 7-or-more-person carpool",Estimate; Public transportation (excluding taxicab):,Margin of Error; Public transportation (excluding taxicab):,Estimate; Public transportation (excluding taxicab): - Bus or trolley bus,Margin of Error; Public transportation (excluding taxicab): - Bus or trolley bus,Estimate; Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error; Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Estimate; Public transportation (excluding taxicab): - Subway or elevated,Margin of Error; Public transportation (excluding taxicab): - Subway or elevated,Estimate; Public transportation (excluding taxicab): - Railroad,Margin of Error; Public transportation (excluding taxicab): - Railroad,Estimate; Public transportation (excluding taxicab): - Ferryboat,Margin of Error; Public transportation (excluding taxicab): - Ferryboat,Estimate; Taxicab,Margin of Error; Taxicab,Estimate; Motorcycle,Margin of Error; Motorcycle,Estimate; Bicycle,Margin of Error; Bicycle,Estimate; Walked,Margin of Error; Walked,Estimate; Other means,Margin of Error; Other means,Estimate; Worked at home,Margin of Error; Worked at home
0500000US13193,13193,"Macon County, Georgia",4226,289,3736,326,3128,346,608,175,356,123,82,60,142,106,28,44,0,20,51,70,51,70,0,20,0,20,0,20,0,20,0,20,0,20,5,10,78,89,157,123,199,120
0500000US13195,13195,"Madison County, Georgia",11380,509,10672,509,9595,545,1077,230,804,192,128,65,98,63,4,7,43,47,22,24,14,18,0,24,0,24,0,24,8,15,0,24,15,12,3,5,86,55,93,54,489,158
0500000US13197,13197,"Marion County, Georgia",2954,301,2761,280,2430,303,331,178,187,87,50,42,94,115,0,18,0,18,52,58,35,50,0,18,0,18,0,18,17,27,0,18,0,18,0,18,0,18,121,77,20,24
0500000US13199,13199,"Meriwether County, Georgia",7657,390,7169,385,6099,401,1070,209,795,169,72,48,134,117,69,77,0,24,50,30,50,30,0,24,0,24,0,24,0,24,0,24,0,24,5,9,208,95,62,46,163,85
0500000US13201,13201,"Miller County, Georgia",2300,171,2149,184,1950,206,199,78,156,69,33,27,10,13,0,18,0,18,24,28,24,28,0,18,0,18,0,18,0,18,0,18,0,18,7,12,42,34,45,43,33,36
0500000US13205,13205,"Mitchell County, Georgia",7474,468,6984,480,5558,467,1426,276,1035,240,205,128,182,90,4,5,0,24,26,28,26,28,0,24,0,24,0,24,0,24,0,24,0,24,10,15,192,89,71,96,191,105
0500000US13207,13207,"Monroe County, Georgia",10712,458,10237,481,9146,490,1091,259,921,245,84,51,41,33,22,25,23,40,53,63,53,63,0,24,0,24,0,24,0,24,0,24,64,50,0,24,104,59,90,75,164,62
0500000US13209,13209,"Montgomery County, Georgia",3469,239,3252,245,2934,235,318,104,203,70,49,42,66,55,0,18,0,18,1,3,1,3,0,18,0,18,0,18,0,18,0,18,0,18,0,18,92,65,90,60,34,20
0500000US13211,13211,"Morgan County, Georgia",7632,368,7045,396,6272,409,773,243,693,233,69,59,11,20,0,20,0,20,11,13,11,13,0,20,0,20,0,20,0,20,0,20,0,20,30,35,85,52,46,37,415,149
0500000US13213,13213,"Murray County, Georgia",16202,586,15606,599,14169,563,1437,288,1177,254,107,78,89,70,13,21,51,68,25,38,25,38,0,27,0,27,0,27,0,27,0,27,14,22,34,44,225,125,99,52,199,89
0500000US13215,13215,"Muscogee County, Georgia",86877,1440,77190,1555,68501,1531,8689,741,6932,708,1052,315,377,140,131,72,197,76,1136,223,1124,221,0,30,12,21,0,30,0,30,139,75,120,61,229,137,1159,248,1093,340,5811,986
0500000US13217,13217,"Newton County, Georgia",43464,1238,40689,1277,35764,1168,4925,629,4113,545,381,183,238,148,158,163,35,45,277,109,258,104,0,30,19,30,0,30,0,30,0,30,32,26,11,19,265,88,465,258,1725,353
0500000US13219,13219,"Oconee County, Georgia",16666,462,15513,572,14091,626,1422,300,983,222,285,156,128,73,7,8,19,30,50,47,20,27,30,40,0,27,0,27,0,27,2,5,26,24,0,27,56,37,66,53,953,225
0500000US13221,13221,"Oglethorpe County, Georgia",6245,263,5816,299,5351,306,465,170,414,167,31,26,0,20,8,13,12,18,9,11,9,11,0,20,0,20,0,20,0,20,0,20,15,19,0,20,74,39,97,93,234,83
0500000US13223,13223,"Paulding County, Georgia",69921,1096,64853,1216,58623,1346,6230,718,5257,652,517,218,232,130,157,79,67,66,283,118,272,116,0,30,0,30,11,18,0,30,45,40,17,33,0,30,217,142,278,146,4228,629
0500000US13225,13225,"Peach County, Georgia",10966,401,10113,416,8519,506,1594,373,1091,338,256,92,79,54,142,142,26,35,192,150,159,146,0,24,9,19,0,24,24,36,0,24,19,30,0,24,406,140,54,61,182,81
0500000US13227,13227,"Pickens County, Georgia",12530,559,11107,559,9664,555,1443,303,1202,310,188,98,16,17,22,36,15,19,62,92,62,92,0,24,0,24,0,24,0,24,0,24,2,4,0,24,159,111,199,119,1001,253
0500000US13229,13229,"Pierce County, Georgia",7266,387,6875,376,6107,397,768,175,433,152,245,130,57,43,15,23,18,30,20,33,20,33,0,20,0,20,0,20,0,20,0,20,0,20,7,9,35,31,122,118,207,121
0500000US13231,13231,"Pike County, Georgia",7344,299,7119,303,6322,322,797,187,687,178,65,37,33,36,0,20,12,16,8,12,8,12,0,20,0,20,0,20,0,20,11,15,0,20,16,21,12,16,11,15,167,77
0500000US13233,13233,"Polk County, Georgia",16374,653,15589,654,14217,694,1372,342,882,259,302,138,140,75,9,15,39,36,42,36,22,21,0,27,0,27,0,27,20,28,0,27,21,33,17,24,103,82,193,114,409,159
0500000US13235,13235,"Pulaski County, Georgia",3743,417,3424,449,3183,418,241,154,122,94,108,135,8,11,3,5,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,249,184,0,20,70,52
0500000US13237,13237,"Putnam County, Georgia",9063,478,8308,491,6964,446,1344,306,991,291,257,137,76,104,0,24,20,29,23,36,23,36,0,24,0,24,0,24,0,24,0,24,4,8,0,24,92,61,203,143,433,158
0500000US13239,13239,"Quitman County, Georgia",646,113,616,111,517,118,99,59,67,51,22,23,10,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,0,13,4,8,6,10,9,10
0500000US13241,13241,"Rabun County, Georgia",6108,353,5547,362,4498,344,1049,240,859,222,124,69,5,8,61,56,0,20,61,54,61,54,0,20,0,20,0,20,0,20,19,33,13,15,0,20,149,75,23,20,296,88
0500000US13243,13243,"Randolph County, Georgia",2542,331,2194,352,1761,278,433,212,313,225,36,35,33,52,51,57,0,18,39,65,39,65,0,18,0,18,0,18,0,18,0,18,0,18,0,18,98,67,40,61,171,97
0500000US13245,13245,"Richmond County, Georgia",81125,1460,74339,1459,66071,1577,8268,969,6391,854,1066,279,515,245,95,80,201,170,1363,338,1363,338,0,30,0,30,0,30,0,30,73,53,138,86,301,138,2862,461,529,170,1520,260
0500000US13247,13247,"Rockdale County, Georgia",37121,809,34312,858,28615,976,5697,662,4461,624,808,242,194,117,69,59,165,107,654,203,624,200,0,30,30,28,0,30,0,30,150,117,24,30,83,90,339,167,151,84,1408,316
0500000US13249,13249,"Schley County, Georgia",1961,167,1886,169,1676,172,210,101,152,88,22,25,24,24,12,17,0,18,7,9,7,9,0,18,0,18,0,18,0,18,0,18,11,16,3,5,27,22,3,5,24,27
0500000US13251,13251,"Screven County, Georgia",5390,236,4985,241,4419,261,566,144,381,119,138,74,27,20,0,20,20,22,32,31,32,31,0,20,0,20,0,20,0,20,0,20,10,14,0,20,146,75,65,59,152,68
0500000US13253,13253,"Seminole County, Georgia",2870,247,2649,255,2277,280,372,116,289,112,39,28,44,39,0,18,0,18,8,10,8,10,0,18,0,18,0,18,0,18,0,18,0,18,18,19,63,44,43,42,89,68
0500000US13255,13255,"Spalding County, Georgia",23516,914,22509,916,20167,919,2342,371,1705,305,367,158,124,76,33,43,113,89,89,55,89,55,0,30,0,30,0,30,0,30,14,16,31,30,37,34,304,140,144,102,388,115
0500000US13257,13257,"Stephens County, Georgia",9955,572,9240,573,8357,582,883,277,652,238,121,92,110,127,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,12,21,0,24,205,102,35,47,463,182
0500000US13259,13259,"Stewart County, Georgia",1319,172,1254,165,1136,167,118,61,79,50,7,12,15,24,17,23,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,54,44,0,18,11,13
0500000US13261,13261,"Sumter County, Georgia",11224,573,10448,562,8914,526,1534,327,1228,306,212,138,63,62,15,19,16,25,4,5,4,5,0,27,0,27,0,27,0,27,32,32,12,20,0,27,389,123,21,21,318,105
0500000US13263,13263,"Talbot County, Georgia",2539,164,2315,171,1942,205,373,112,248,101,56,37,55,41,14,14,0,18,3,6,3,6,0,18,0,18,0,18,0,18,0,18,4,5,0,18,37,29,126,62,54,37
0500000US13265,13265,"Taliaferro County, Georgia",637,111,602,109,487,92,115,42,74,29,4,5,25,18,12,18,0,13,2,4,2,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,5,17,13,11,8
0500000US13267,13267,"Tattnall County, Georgia",7196,485,6360,455,5372,426,988,262,675,230,132,75,108,88,73,63,0,24,18,15,18,15,0,24,0,24,0,24,0,24,0,24,13,20,8,12,138,116,286,120,373,130
0500000US13269,13269,"Taylor County, Georgia",2809,239,2667,248,2310,258,357,117,302,110,41,28,4,9,0,18,10,17,3,5,3,5,0,18,0,18,0,18,0,18,0,18,0,18,0,18,4,7,58,41,77,51
0500000US13271,13271,"Telfair County, Georgia",4383,402,4083,373,3764,361,319,223,296,221,18,22,0,20,5,7,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,16,27,60,79,81,68,143,94
0500000US13273,13273,"Terrell County, Georgia",3132,268,2880,266,2398,265,482,166,394,134,64,73,0,18,24,32,0,18,7,15,7,15,0,18,0,18,0,18,0,18,0,18,10,15,24,28,84,68,0,18,127,59
